station_id,longitude,latitude,air_temperature_c,wind_speed_east_knots,wind_speed_north_knots
T20,-97.46140000000013,29.527999999998872,9.564228094575824,1.037444364332416,1.4879431209947083
T35,-96.97109999999702,30.879399999999453,7.70400092721373,-0.23804629000219452,0.9772195249799099
T65,-97.97310000000235,26.17760000000099,12.641994408201345,0.803199237002924,1.793975226842072
T82,-98.90919999999642,30.243199999998875,6.192745825602984,-0.6617574628689662,0.10228961635411177
TFP,-97.21150000000246,27.91300000000034,11.02139232673268,1.8702035606699354,3.5854839648231622
TKI,-96.58999999999457,33.17999999999465,5.732298136645965,0.10515416296664369,-0.5700332314123967
TME,-95.8979000000031,29.805000000000266,8.730105465004794,1.1948023695236438,1.4146161477620296
TPL,-97.40780000001075,31.152499999997904,7.4261437125748575,-0.05362475742320979,-0.20616605490697976
TRL,-96.27000000001175,32.71000000000036,7.012983091787438,0.10869937040236614,-0.3797071297118969
TYR,-95.40240000001342,32.35409999999724,6.819369797859684,0.3189230417028451,-0.6784986105112465
UTS,-95.58719999998321,30.746900000001048,8.829512499999998,0.13168622721787174,0.37585833810916125
UVA,-99.7435999999958,29.21130000000113,8.389132653061237,1.774212512644415,0.8355604507513894
VAF,-94.62530000000416,27.35360000000052,16.757894736842104,5.2919573471602135,0.3439968366214363
VCT,-96.93030000000672,28.861399999996006,10.540695652173932,1.6024330835664693,2.8183147963024138
XBP,-97.82839999999864,33.17530000000126,4.761340445269012,-0.6022826503394572,-0.5626288016000817
